loan_amnt,term,int_rate,installment,annual_inc,delinq_2yrs,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,open_acc,loan_status
35000.0,36,14.49,1204.57,110000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.0,1
3900.0,36,12.99,131.39,26500.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,1
9600.0,36,13.98,328.02,50000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,1
20000.0,36,11.67,661.14,140000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,1
14375.0,36,18.24,521.43,40000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,12.0,1
5600.0,36,20.99,210.96,59800.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.0,1
2400.0,36,12.99,80.86,31000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,1
9000.0,36,10.99,294.61,30000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,1
7500.0,36,15.61,262.24,35000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.0,1
17000.0,60,16.29,416.04,40000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.0,1
31450.0,36,17.57,1130.23,70000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.0,1
5375.0,36,14.49,184.99,40000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,1
24000.0,60,19.52,629.47,140000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.0,1
11600.0,36,13.35,392.81,26500.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,1
15625.0,60,14.49,367.55,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,1
27000.0,60,16.29,660.76,95000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,1
6400.0,36,12.49,214.08,32000.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,1
19200.0,60,14.99,456.67,67000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.0,1
28800.0,36,11.67,952.04,350000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,21.0,1
8400.0,36,9.17,267.79,30800.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,1
12000.0,60,14.99,285.42,50000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,1
8000.0,36,20.2,298.13,57000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,1
8825.0,36,13.35,298.84,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,1
13000.0,36,13.35,440.22,250000.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0,1
6475.0,36,13.98,221.24,18000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.0,1
8400.0,36,11.67,277.68,28000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0,1
4100.0,36,12.49,137.15,37777.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.0,1
12000.0,60,16.29,293.67,31000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,21.0,1
7000.0,36,13.35,237.04,70000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,33.0,1
15000.0,36,12.49,501.74,110000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,1
10375.0,36,18.99,380.26,75000.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.0,1
15000.0,60,14.49,352.85,80000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.0,1
8975.0,36,18.99,328.95,37440.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,1
22600.0,36,15.61,790.21,72000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0,1
5000.0,36,16.99,178.24,42000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.0,1
14675.0,36,16.99,523.14,120000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.0,1
13925.0,36,14.99,482.65,35000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.0,1
18000.0,60,18.99,466.84,72000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.0,1
11975.0,36,16.29,422.73,62000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1
4675.0,36,14.99,162.04,38000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,1
27575.0,60,19.52,723.23,60000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.0,1
10750.0,36,17.57,386.33,179000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,1
3500.0,36,14.99,121.32,20000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,1
13000.0,60,12.99,295.73,86000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0,1
16500.0,60,16.29,403.8,60000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,13.0,1
15200.0,36,20.99,572.59,45000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.0,1
12250.0,60,17.57,308.22,36000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0,1
15600.0,36,14.99,540.71,132000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.0,1
16150.0,60,18.99,418.86,45000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,1
13500.0,60,16.29,330.38,52000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,13.0,1
18000.0,60,22.15,498.68,60000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.0,1
15000.0,36,12.49,501.74,37000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,1
23000.0,60,15.61,554.57,50000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.0,1
7200.0,36,13.98,246.01,20000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,1
35000.0,60,18.24,893.35,116770.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,1
22100.0,60,16.99,549.13,98200.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,14.0,1
33000.0,60,16.29,807.59,85000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,1
14400.0,36,22.15,551.07,64000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.0,1
10000.0,36,14.99,346.61,42000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,1
15925.0,60,20.2,423.69,40000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.0,1
12800.0,60,12.99,291.18,36000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,1
10000.0,60,15.61,241.12,70000.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.0,1
11000.0,36,17.57,395.31,56508.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.0,1
15100.0,36,16.29,533.04,42000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,1
5000.0,36,18.24,181.37,50000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.0,1
35000.0,36,16.99,1247.68,104000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.0,1
23400.0,60,14.49,550.44,90000.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.0,1
9000.0,36,10.15,291.04,57500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,1
18125.0,60,19.52,475.38,48000.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.0,1
17275.0,60,19.52,453.09,48000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.0,1
10225.0,60,18.24,260.99,63000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.0,1
12600.0,60,20.2,335.23,31691.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.0,1
8000.0,36,8.39,252.14,115000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.0,1
25000.0,60,15.61,602.79,97000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,14.0,1
9000.0,36,11.67,297.52,100000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,1
8000.0,60,18.24,204.2,22686.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,1
10000.0,36,16.99,356.48,33000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,1
11000.0,60,19.52,288.51,50000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.0,1
6000.0,36,17.57,215.63,22564.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,1
6400.0,36,12.99,215.62,25000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,1
15000.0,60,16.29,367.09,44000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,22.0,1
35000.0,60,20.2,931.19,325000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,21.0,1
35000.0,60,18.99,907.73,115000.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.0,1
10000.0,36,8.39,315.17,39000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,1
14375.0,60,20.99,388.82,38000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,21.0,1
4000.0,36,13.35,135.46,45000.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,1
32000.0,36,10.15,1034.81,130000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,1
12000.0,60,12.99,272.98,85000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,1
16200.0,36,11.67,535.53,60000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.0,1
3850.0,36,14.49,132.51,19000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,1
5850.0,36,18.99,214.41,28300.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0,1
6400.0,36,14.99,221.83,52000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.0,1
15000.0,36,11.67,495.86,72000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.0,1
14500.0,60,14.49,341.09,32400.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,1
35000.0,60,17.57,880.61,157000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,1
10000.0,60,16.29,244.73,55000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.0,1
23900.0,36,13.98,816.62,71000.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,21.0,1
21300.0,60,16.99,529.25,47500.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.0,1
18000.0,36,11.67,595.03,194500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,1
8000.0,36,16.29,282.41,45000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,1
10000.0,36,12.49,334.49,25000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,1
25000.0,60,11.67,551.96,100000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.0,1
30100.0,60,23.43,855.99,85000.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.0,1
12000.0,60,16.99,298.17,49000.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,1
9925.0,36,13.98,339.12,44000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,1
15000.0,60,20.2,399.08,46000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.0,1
15000.0,36,16.99,534.72,148000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,29.0,1
20000.0,36,14.49,688.33,58960.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.0,1
16000.0,60,14.49,376.37,54000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,1
5000.0,36,10.99,163.67,50000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.0,1
15000.0,36,9.17,478.19,120000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.0,1
17875.0,60,20.2,475.57,100000.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.0,1
10000.0,60,14.99,237.85,31000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,1
16000.0,36,18.99,586.42,40000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,1
28000.0,36,6.49,858.05,90000.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1
2000.0,36,12.99,67.38,52565.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.0,1
3900.0,36,12.49,130.46,60000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.0,1
14800.0,60,17.57,372.37,37169.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1
15600.0,36,11.67,515.69,74000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,1
4800.0,36,15.61,167.84,35000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.0,1
9000.0,36,13.98,307.52,69000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,1
10900.0,36,13.35,369.11,26000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,1
3800.0,36,12.49,127.11,34000.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,1
10000.0,36,10.99,327.34,32000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.0,1
10500.0,36,11.67,347.1,106000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.0,1
13000.0,36,10.15,420.39,70000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,24.0,1
4175.0,36,13.35,141.38,10000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,1
34875.0,60,15.61,840.89,96000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,1
18000.0,36,17.57,646.87,50000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,1
10000.0,36,7.12,309.32,54232.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,15.0,1
5700.0,36,13.35,193.02,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.0,1
14400.0,60,9.17,300.11,67000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,1
3000.0,36,18.24,108.82,28000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,1
18600.0,36,7.69,580.21,60000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.0,1
1800.0,36,11.67,59.51,54000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,1
10800.0,36,17.57,388.13,30000.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,14.0,1
24975.0,60,18.99,647.73,62500.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,26.0,1
12250.0,36,12.49,409.75,28000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.0,1
20000.0,60,16.29,489.45,50000.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.0,1
5900.0,36,13.98,201.6,35000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,1
14700.0,60,20.2,391.1,90720.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.0,1
11475.0,60,19.52,300.97,110000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,24.0,1
16000.0,60,13.35,366.93,45000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1
28000.0,36,7.12,866.1,152000.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,1
18000.0,36,11.67,595.03,46500.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,1
26375.0,36,16.99,940.21,60000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.0,1
10000.0,60,14.99,237.85,60000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.0,1
24800.0,60,13.98,576.8,102379.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.0,1
10200.0,36,11.99,338.74,24000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,1
20000.0,36,8.9,635.07,50000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,1
20000.0,36,12.49,668.98,65000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.0,1
8700.0,36,14.16,298.03,31769.4,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,1
5000.0,36,11.99,166.05,31000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,1
7600.0,36,9.67,244.06,35000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,1
9225.0,36,14.64,318.17,37000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,1
33000.0,60,20.49,883.32,95000.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.0,1
20000.0,60,15.61,482.23,65000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.0,1
11000.0,60,15.31,263.49,47150.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,1
14000.0,60,12.49,314.9,45000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,1
4400.0,36,20.49,164.63,44800.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,15.0,1
35000.0,60,22.45,975.64,162400.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,12.0,1
10000.0,60,15.31,239.53,37000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.0,1
9400.0,36,12.99,316.68,57000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.0,1
10000.0,36,13.65,340.08,60000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,1
15000.0,36,10.99,491.01,48000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.0,1
21000.0,60,18.92,543.83,155000.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,1
6500.0,36,9.67,208.74,41000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,1
14000.0,60,18.25,357.42,55000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,1
33000.0,36,12.99,1111.75,185000.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.0,1
19800.0,60,14.16,462.36,44100.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.0,1
5600.0,36,16.59,198.52,60000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,1
4000.0,36,16.59,141.8,29100.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1
9975.0,36,14.16,341.7,25000.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.0,1
12000.0,36,14.16,411.07,65000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,1
20000.0,60,19.99,529.77,97000.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.0,1
25000.0,60,15.31,598.83,92500.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,1
20000.0,36,13.65,680.16,90200.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.0,1
27000.0,60,19.47,707.4,180000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,1
25000.0,60,12.99,568.7,120000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,1
10800.0,60,20.49,289.09,30000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0,1
22875.0,36,8.9,726.36,68600.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,17.0,1
10000.0,36,9.67,321.13,130000.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,1
19800.0,60,12.99,450.41,86000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,1
13050.0,36,14.16,447.04,44000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,1
9000.0,36,16.59,319.05,64600.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.0,1
7200.0,36,14.16,246.64,35000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1
29450.0,60,18.92,762.66,67000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.0,1
19225.0,60,18.25,490.81,65000.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,1
14000.0,36,11.99,464.94,60000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,20.0,1
21350.0,60,21.99,589.55,51000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.0,1
24000.0,36,11.99,797.03,71000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0,1
10000.0,36,15.31,348.18,40000.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,1
27325.0,60,16.59,673.09,57000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,1
19250.0,60,18.92,498.51,62000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,1
8750.0,36,12.99,294.78,20000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.0,1
6400.0,36,17.57,230.0,41000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.0,1
10000.0,60,14.16,233.52,36000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.0,1
10100.0,36,12.99,340.27,50000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,1
17000.0,60,15.61,409.9,43000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,1
32000.0,60,15.61,771.57,70000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,1
10000.0,36,14.16,342.56,37000.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.0,1
25450.0,60,17.57,640.33,58000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,25.0,1
10000.0,36,10.99,327.34,30000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,1
5000.0,36,7.9,156.46,30000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.0,1
6000.0,36,14.16,205.54,31000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,1
11550.0,36,15.61,403.85,48500.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,1
4725.0,36,18.92,173.01,24000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.0,1
10000.0,60,13.65,230.88,30000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,1
5000.0,36,12.49,167.25,36000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,1
35000.0,60,22.45,975.64,80165.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,15.0,1
10000.0,60,15.31,239.53,65000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,9.0,1
35000.0,36,13.65,1190.28,98600.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,1
16150.0,36,14.16,553.23,45000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.0,1
30000.0,60,19.47,786.0,75000.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,27.0,1
11400.0,36,12.49,381.32,81600.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,1
10000.0,60,14.64,236.02,52000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,1
17250.0,36,17.57,619.92,43200.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,9.0,1
5400.0,36,13.65,183.65,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.0,1
12000.0,60,18.25,306.36,51500.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.0,1
24000.0,36,9.67,770.7,100000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,1
5600.0,36,14.64,193.15,18816.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0,1
25200.0,60,22.45,702.46,60000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,33.0,1
35000.0,60,25.8,1043.78,147000.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,22.0,1
10000.0,36,13.65,340.08,69000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.0,1
10000.0,60,16.59,246.33,52000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,23.0,1
12600.0,36,15.31,438.7,30000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.0,1
15550.0,36,9.67,499.35,45000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0,1
22600.0,36,12.49,755.95,72000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,1
15000.0,36,13.65,510.12,50000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.0,1
21000.0,60,17.57,528.37,74000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,14.0,1
18000.0,36,9.67,578.03,90000.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.0,1
9500.0,36,14.64,327.65,29000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,1
6400.0,36,9.67,205.52,85000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,1
17500.0,36,14.16,599.47,60000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.0,1
20175.0,60,21.18,547.85,45000.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,18.0,1
35000.0,60,22.45,975.64,120000.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.0,1
2975.0,36,13.65,101.18,47661.97,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,1
24000.0,60,15.31,574.88,160000.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.0,1
7250.0,36,24.5,286.35,28000.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,15.0,1
20000.0,60,15.31,479.06,45000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.0,1
10000.0,36,12.99,336.9,98000.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,10.0,1
18000.0,36,12.49,602.08,85000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.0,1
11100.0,60,17.57,279.28,29213.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,1
20000.0,36,12.99,673.79,93000.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.0,1
7000.0,36,13.65,238.06,31500.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.0,1
10000.0,60,14.64,236.02,33000.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0,1
1800.0,36,21.18,67.99,40100.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.0,1
